id,date,sku,store_id,units_sold
16546,2025-07-27,SKU1001,STR010,102
16547,2025-07-27,SKU1002,STR010,113
16548,2025-07-27,SKU1003,STR010,110
16549,2025-07-27,SKU1004,STR010,93
16550,2025-07-27,SKU1005,STR010,73
16551,2025-07-28,SKU1001,STR001,50
16552,2025-07-28,SKU1002,STR001,97
16553,2025-07-28,SKU1003,STR001,83
16554,2025-07-28,SKU1004,STR001,75
16555,2025-07-28,SKU1005,STR001,89
16556,2025-07-28,SKU1001,STR002,16
16557,2025-07-28,SKU1002,STR002,13
16558,2025-07-28,SKU1003,STR002,24
16559,2025-07-28,SKU1004,STR002,29
16560,2025-07-28,SKU1005,STR002,25
16561,2025-07-28,SKU1001,STR003,19
16562,2025-07-28,SKU1002,STR003,25
16563,2025-07-28,SKU1003,STR003,22
16564,2025-07-28,SKU1004,STR003,9
16565,2025-07-28,SKU1005,STR003,11
16566,2025-07-28,SKU1001,STR004,93
16567,2025-07-28,SKU1002,STR004,68
16568,2025-07-28,SKU1003,STR004,78
16569,2025-07-28,SKU1004,STR004,90
16570,2025-07-28,SKU1005,STR004,56
16571,2025-07-28,SKU1001,STR005,28
16572,2025-07-28,SKU1002,STR005,25
16573,2025-07-28,SKU1003,STR005,20
16574,2025-07-28,SKU1004,STR005,5
16575,2025-07-28,SKU1005,STR005,5
16576,2025-07-28,SKU1001,STR006,297
16577,2025-07-28,SKU1002,STR006,255
16578,2025-07-28,SKU1003,STR006,295
16579,2025-07-28,SKU1004,STR006,265
16580,2025-07-28,SKU1005,STR006,222
16581,2025-07-28,SKU1001,STR007,298
16582,2025-07-28,SKU1002,STR007,270
16583,2025-07-28,SKU1003,STR007,266
16584,2025-07-28,SKU1004,STR007,211
16585,2025-07-28,SKU1005,STR007,273
16586,2025-07-28,SKU1001,STR008,102
16587,2025-07-28,SKU1002,STR008,50
16588,2025-07-28,SKU1003,STR008,113
16589,2025-07-28,SKU1004,STR008,56
16590,2025-07-28,SKU1005,STR008,60
16591,2025-07-28,SKU1001,STR009,69
16592,2025-07-28,SKU1002,STR009,94
16593,2025-07-28,SKU1003,STR009,113
16594,2025-07-28,SKU1004,STR009,75
16595,2025-07-28,SKU1005,STR009,57
16596,2025-07-28,SKU1001,STR010,62
16597,2025-07-28,SKU1002,STR010,118
16598,2025-07-28,SKU1003,STR010,52
16599,2025-07-28,SKU1004,STR010,109
16600,2025-07-28,SKU1005,STR010,110
16601,2025-07-29,SKU1001,STR001,107
16602,2025-07-29,SKU1002,STR001,103
16603,2025-07-29,SKU1003,STR001,93
16604,2025-07-29,SKU1004,STR001,75
16605,2025-07-29,SKU1005,STR001,56
16606,2025-07-29,SKU1001,STR002,28
16607,2025-07-29,SKU1002,STR002,10
16608,2025-07-29,SKU1003,STR002,11
16609,2025-07-29,SKU1004,STR002,19
16610,2025-07-29,SKU1005,STR002,17
16611,2025-07-29,SKU1001,STR003,24
16612,2025-07-29,SKU1002,STR003,17
16613,2025-07-29,SKU1003,STR003,24
16614,2025-07-29,SKU1004,STR003,14
16615,2025-07-29,SKU1005,STR003,6
16616,2025-07-29,SKU1001,STR004,114
16617,2025-07-29,SKU1002,STR004,113
16618,2025-07-29,SKU1003,STR004,95
16619,2025-07-29,SKU1004,STR004,109
16620,2025-07-29,SKU1005,STR004,77
16621,2025-07-29,SKU1001,STR005,12
16622,2025-07-29,SKU1002,STR005,13
16623,2025-07-29,SKU1003,STR005,9
16624,2025-07-29,SKU1004,STR005,21
16625,2025-07-29,SKU1005,STR005,7
16626,2025-07-29,SKU1001,STR006,255
16627,2025-07-29,SKU1002,STR006,223
16628,2025-07-29,SKU1003,STR006,214
16629,2025-07-29,SKU1004,STR006,228
16630,2025-07-29,SKU1005,STR006,218
16631,2025-07-29,SKU1001,STR007,281
16632,2025-07-29,SKU1002,STR007,177
16633,2025-07-29,SKU1003,STR007,248
16634,2025-07-29,SKU1004,STR007,290
16635,2025-07-29,SKU1005,STR007,293
16636,2025-07-29,SKU1001,STR008,103
16637,2025-07-29,SKU1002,STR008,101
16638,2025-07-29,SKU1003,STR008,50
16639,2025-07-29,SKU1004,STR008,77
16640,2025-07-29,SKU1005,STR008,80
16641,2025-07-29,SKU1001,STR009,66
16642,2025-07-29,SKU1002,STR009,56
16643,2025-07-29,SKU1003,STR009,99
16644,2025-07-29,SKU1004,STR009,106
16645,2025-07-29,SKU1005,STR009,85
16646,2025-07-29,SKU1001,STR010,95
16647,2025-07-29,SKU1002,STR010,110
16648,2025-07-29,SKU1003,STR010,71
16649,2025-07-29,SKU1004,STR010,91
16650,2025-07-29,SKU1005,STR010,63
16651,2025-07-30,SKU1001,STR001,89
16652,2025-07-30,SKU1002,STR001,88
16653,2025-07-30,SKU1003,STR001,91
16654,2025-07-30,SKU1004,STR001,85
16655,2025-07-30,SKU1005,STR001,106
16656,2025-07-30,SKU1001,STR002,20
16657,2025-07-30,SKU1002,STR002,24
16658,2025-07-30,SKU1003,STR002,10
16659,2025-07-30,SKU1004,STR002,11
16660,2025-07-30,SKU1005,STR002,25
16661,2025-07-30,SKU1001,STR003,5
16662,2025-07-30,SKU1002,STR003,9
16663,2025-07-30,SKU1003,STR003,24
16664,2025-07-30,SKU1004,STR003,6
16665,2025-07-30,SKU1005,STR003,12
16666,2025-07-30,SKU1001,STR004,82
16667,2025-07-30,SKU1002,STR004,64
16668,2025-07-30,SKU1003,STR004,95
16669,2025-07-30,SKU1004,STR004,80
16670,2025-07-30,SKU1005,STR004,92
16671,2025-07-30,SKU1001,STR005,6
16672,2025-07-30,SKU1002,STR005,18
16673,2025-07-30,SKU1003,STR005,10
16674,2025-07-30,SKU1004,STR005,24
16675,2025-07-30,SKU1005,STR005,21
16676,2025-07-30,SKU1001,STR006,217
16677,2025-07-30,SKU1002,STR006,276
16678,2025-07-30,SKU1003,STR006,212
16679,2025-07-30,SKU1004,STR006,220
16680,2025-07-30,SKU1005,STR006,187
16681,2025-07-30,SKU1001,STR007,212
16682,2025-07-30,SKU1002,STR007,262
16683,2025-07-30,SKU1003,STR007,257
16684,2025-07-30,SKU1004,STR007,259
16685,2025-07-30,SKU1005,STR007,154
16686,2025-07-30,SKU1001,STR008,60
16687,2025-07-30,SKU1002,STR008,102
16688,2025-07-30,SKU1003,STR008,68
16689,2025-07-30,SKU1004,STR008,115
16690,2025-07-30,SKU1005,STR008,111
16691,2025-07-30,SKU1001,STR009,105
16692,2025-07-30,SKU1002,STR009,116
16693,2025-07-30,SKU1003,STR009,92
16694,2025-07-30,SKU1004,STR009,51
16695,2025-07-30,SKU1005,STR009,117
16696,2025-07-30,SKU1001,STR010,100
16697,2025-07-30,SKU1002,STR010,77
16698,2025-07-30,SKU1003,STR010,52
16699,2025-07-30,SKU1004,STR010,58
16700,2025-07-30,SKU1005,STR010,81
16701,2025-07-31,SKU1001,STR001,58
16702,2025-07-31,SKU1002,STR001,96
16703,2025-07-31,SKU1003,STR001,53
16704,2025-07-31,SKU1004,STR001,53
16705,2025-07-31,SKU1005,STR001,62
16706,2025-07-31,SKU1001,STR002,9
16707,2025-07-31,SKU1002,STR002,18
16708,2025-07-31,SKU1003,STR002,22
16709,2025-07-31,SKU1004,STR002,19
16710,2025-07-31,SKU1005,STR002,27
16711,2025-07-31,SKU1001,STR003,13
16712,2025-07-31,SKU1002,STR003,26
16713,2025-07-31,SKU1003,STR003,10
16714,2025-07-31,SKU1004,STR003,16
16715,2025-07-31,SKU1005,STR003,22
16716,2025-07-31,SKU1001,STR004,64
16717,2025-07-31,SKU1002,STR004,107
16718,2025-07-31,SKU1003,STR004,54
16719,2025-07-31,SKU1004,STR004,83
16720,2025-07-31,SKU1005,STR004,109
16721,2025-07-31,SKU1001,STR005,10
16722,2025-07-31,SKU1002,STR005,14
16723,2025-07-31,SKU1003,STR005,24
16724,2025-07-31,SKU1004,STR005,8
16725,2025-07-31,SKU1005,STR005,15
16726,2025-07-31,SKU1001,STR006,227
16727,2025-07-31,SKU1002,STR006,168
16728,2025-07-31,SKU1003,STR006,209
16729,2025-07-31,SKU1004,STR006,270
16730,2025-07-31,SKU1005,STR006,188
16731,2025-07-31,SKU1001,STR007,215
16732,2025-07-31,SKU1002,STR007,268
16733,2025-07-31,SKU1003,STR007,256
16734,2025-07-31,SKU1004,STR007,178
16735,2025-07-31,SKU1005,STR007,238
16736,2025-07-31,SKU1001,STR008,76
16737,2025-07-31,SKU1002,STR008,62
16738,2025-07-31,SKU1003,STR008,87
16739,2025-07-31,SKU1004,STR008,106
16740,2025-07-31,SKU1005,STR008,91
16741,2025-07-31,SKU1001,STR009,76
16742,2025-07-31,SKU1002,STR009,89
16743,2025-07-31,SKU1003,STR009,67
16744,2025-07-31,SKU1004,STR009,69
16745,2025-07-31,SKU1005,STR009,68
16746,2025-07-31,SKU1001,STR010,66
16747,2025-07-31,SKU1002,STR010,87
16748,2025-07-31,SKU1003,STR010,82
16749,2025-07-31,SKU1004,STR010,78
16750,2025-07-31,SKU1005,STR010,91
16751,2025-08-01,SKU1001,STR001,51
16752,2025-08-01,SKU1002,STR001,83
16753,2025-08-01,SKU1003,STR001,72
16754,2025-08-01,SKU1004,STR001,119
16755,2025-08-01,SKU1005,STR001,55
16756,2025-08-01,SKU1001,STR002,20
16757,2025-08-01,SKU1002,STR002,27
16758,2025-08-01,SKU1003,STR002,26
16759,2025-08-01,SKU1004,STR002,12
16760,2025-08-01,SKU1005,STR002,28
16761,2025-08-01,SKU1001,STR003,23
16762,2025-08-01,SKU1002,STR003,10
16763,2025-08-01,SKU1003,STR003,24
16764,2025-08-01,SKU1004,STR003,16
16765,2025-08-01,SKU1005,STR003,26
16766,2025-08-01,SKU1001,STR004,65
16767,2025-08-01,SKU1002,STR004,53
16768,2025-08-01,SKU1003,STR004,114
16769,2025-08-01,SKU1004,STR004,67
16770,2025-08-01,SKU1005,STR004,87
16771,2025-08-01,SKU1001,STR005,18
16772,2025-08-01,SKU1002,STR005,21
16773,2025-08-01,SKU1003,STR005,6
16774,2025-08-01,SKU1004,STR005,27
16775,2025-08-01,SKU1005,STR005,8
16776,2025-08-01,SKU1001,STR006,178
16777,2025-08-01,SKU1002,STR006,190
16778,2025-08-01,SKU1003,STR006,187
16779,2025-08-01,SKU1004,STR006,281
16780,2025-08-01,SKU1005,STR006,274
16781,2025-08-01,SKU1001,STR007,198
16782,2025-08-01,SKU1002,STR007,259
16783,2025-08-01,SKU1003,STR007,185
16784,2025-08-01,SKU1004,STR007,298
16785,2025-08-01,SKU1005,STR007,299
16786,2025-08-01,SKU1001,STR008,115
16787,2025-08-01,SKU1002,STR008,70
16788,2025-08-01,SKU1003,STR008,70
16789,2025-08-01,SKU1004,STR008,70
16790,2025-08-01,SKU1005,STR008,53
16791,2025-08-01,SKU1001,STR009,90
16792,2025-08-01,SKU1002,STR009,117
16793,2025-08-01,SKU1003,STR009,110
16794,2025-08-01,SKU1004,STR009,96
16795,2025-08-01,SKU1005,STR009,87
16796,2025-08-01,SKU1001,STR010,102
16797,2025-08-01,SKU1002,STR010,90
16798,2025-08-01,SKU1003,STR010,67
16799,2025-08-01,SKU1004,STR010,104
16800,2025-08-01,SKU1005,STR010,88
16801,2025-08-02,SKU1001,STR001,54
16802,2025-08-02,SKU1002,STR001,65
16803,2025-08-02,SKU1003,STR001,99
16804,2025-08-02,SKU1004,STR001,117
16805,2025-08-02,SKU1005,STR001,81
16806,2025-08-02,SKU1001,STR002,28
16807,2025-08-02,SKU1002,STR002,29
16808,2025-08-02,SKU1003,STR002,14
16809,2025-08-02,SKU1004,STR002,6
16810,2025-08-02,SKU1005,STR002,24
16811,2025-08-02,SKU1001,STR003,5
16812,2025-08-02,SKU1002,STR003,21
16813,2025-08-02,SKU1003,STR003,9
16814,2025-08-02,SKU1004,STR003,5
16815,2025-08-02,SKU1005,STR003,6
16816,2025-08-02,SKU1001,STR004,82
16817,2025-08-02,SKU1002,STR004,104
16818,2025-08-02,SKU1003,STR004,117
16819,2025-08-02,SKU1004,STR004,78
16820,2025-08-02,SKU1005,STR004,58
16821,2025-08-02,SKU1001,STR005,13
16822,2025-08-02,SKU1002,STR005,23
16823,2025-08-02,SKU1003,STR005,22
16824,2025-08-02,SKU1004,STR005,28
16825,2025-08-02,SKU1005,STR005,18
16826,2025-08-02,SKU1001,STR006,187
16827,2025-08-02,SKU1002,STR006,292
16828,2025-08-02,SKU1003,STR006,218
16829,2025-08-02,SKU1004,STR006,151
16830,2025-08-02,SKU1005,STR006,184
16831,2025-08-02,SKU1001,STR007,173
16832,2025-08-02,SKU1002,STR007,232
16833,2025-08-02,SKU1003,STR007,167
16834,2025-08-02,SKU1004,STR007,276
16835,2025-08-02,SKU1005,STR007,203
16836,2025-08-02,SKU1001,STR008,54
16837,2025-08-02,SKU1002,STR008,54
16838,2025-08-02,SKU1003,STR008,87
16839,2025-08-02,SKU1004,STR008,73
16840,2025-08-02,SKU1005,STR008,68
16841,2025-08-02,SKU1001,STR009,64
16842,2025-08-02,SKU1002,STR009,104
16843,2025-08-02,SKU1003,STR009,70
16844,2025-08-02,SKU1004,STR009,86
16845,2025-08-02,SKU1005,STR009,106
16846,2025-08-02,SKU1001,STR010,50
16847,2025-08-02,SKU1002,STR010,92
16848,2025-08-02,SKU1003,STR010,61
16849,2025-08-02,SKU1004,STR010,50
16850,2025-08-02,SKU1005,STR010,54
16851,2025-08-03,SKU1001,STR001,60
16852,2025-08-03,SKU1002,STR001,96
16853,2025-08-03,SKU1003,STR001,107
16854,2025-08-03,SKU1004,STR001,118
16855,2025-08-03,SKU1005,STR001,64
16856,2025-08-03,SKU1001,STR002,10
16857,2025-08-03,SKU1002,STR002,19
16858,2025-08-03,SKU1003,STR002,16
16859,2025-08-03,SKU1004,STR002,5
16860,2025-08-03,SKU1005,STR002,16
16861,2025-08-03,SKU1001,STR003,23
16862,2025-08-03,SKU1002,STR003,8
16863,2025-08-03,SKU1003,STR003,10
16864,2025-08-03,SKU1004,STR003,14
16865,2025-08-03,SKU1005,STR003,17
16866,2025-08-03,SKU1001,STR004,101
16867,2025-08-03,SKU1002,STR004,93
16868,2025-08-03,SKU1003,STR004,92
16869,2025-08-03,SKU1004,STR004,61
16870,2025-08-03,SKU1005,STR004,85
16871,2025-08-03,SKU1001,STR005,6
16872,2025-08-03,SKU1002,STR005,26
16873,2025-08-03,SKU1003,STR005,23
16874,2025-08-03,SKU1004,STR005,26
16875,2025-08-03,SKU1005,STR005,9
16876,2025-08-03,SKU1001,STR006,181
16877,2025-08-03,SKU1002,STR006,288
16878,2025-08-03,SKU1003,STR006,166
16879,2025-08-03,SKU1004,STR006,243
16880,2025-08-03,SKU1005,STR006,212
16881,2025-08-03,SKU1001,STR007,236
16882,2025-08-03,SKU1002,STR007,177
16883,2025-08-03,SKU1003,STR007,200
16884,2025-08-03,SKU1004,STR007,156
16885,2025-08-03,SKU1005,STR007,195
16886,2025-08-03,SKU1001,STR008,98
16887,2025-08-03,SKU1002,STR008,110
16888,2025-08-03,SKU1003,STR008,77
16889,2025-08-03,SKU1004,STR008,92
16890,2025-08-03,SKU1005,STR008,67
16891,2025-08-03,SKU1001,STR009,78
16892,2025-08-03,SKU1002,STR009,70
16893,2025-08-03,SKU1003,STR009,68
16894,2025-08-03,SKU1004,STR009,111
16895,2025-08-03,SKU1005,STR009,107
16896,2025-08-03,SKU1001,STR010,87
16897,2025-08-03,SKU1002,STR010,52
16898,2025-08-03,SKU1003,STR010,97
16899,2025-08-03,SKU1004,STR010,82
16900,2025-08-03,SKU1005,STR010,105
16901,2025-08-04,SKU1001,STR001,71
16902,2025-08-04,SKU1002,STR001,82
16903,2025-08-04,SKU1003,STR001,111
16904,2025-08-04,SKU1004,STR001,92
16905,2025-08-04,SKU1005,STR001,114
16906,2025-08-04,SKU1001,STR002,14
16907,2025-08-04,SKU1002,STR002,26
16908,2025-08-04,SKU1003,STR002,7
16909,2025-08-04,SKU1004,STR002,22
16910,2025-08-04,SKU1005,STR002,13
16911,2025-08-04,SKU1001,STR003,24
16912,2025-08-04,SKU1002,STR003,15
16913,2025-08-04,SKU1003,STR003,11
16914,2025-08-04,SKU1004,STR003,23
16915,2025-08-04,SKU1005,STR003,5
16916,2025-08-04,SKU1001,STR004,80
16917,2025-08-04,SKU1002,STR004,115
16918,2025-08-04,SKU1003,STR004,119
16919,2025-08-04,SKU1004,STR004,98
16920,2025-08-04,SKU1005,STR004,117
16921,2025-08-04,SKU1001,STR005,17
16922,2025-08-04,SKU1002,STR005,8
16923,2025-08-04,SKU1003,STR005,12
16924,2025-08-04,SKU1004,STR005,23
16925,2025-08-04,SKU1005,STR005,29
16926,2025-08-04,SKU1001,STR006,234
16927,2025-08-04,SKU1002,STR006,225
16928,2025-08-04,SKU1003,STR006,159
16929,2025-08-04,SKU1004,STR006,289
16930,2025-08-04,SKU1005,STR006,183
16931,2025-08-04,SKU1001,STR007,207
16932,2025-08-04,SKU1002,STR007,188
16933,2025-08-04,SKU1003,STR007,194
16934,2025-08-04,SKU1004,STR007,280
16935,2025-08-04,SKU1005,STR007,179
16936,2025-08-04,SKU1001,STR008,55
16937,2025-08-04,SKU1002,STR008,78
16938,2025-08-04,SKU1003,STR008,101
16939,2025-08-04,SKU1004,STR008,83
16940,2025-08-04,SKU1005,STR008,106
16941,2025-08-04,SKU1001,STR009,53
16942,2025-08-04,SKU1002,STR009,70
16943,2025-08-04,SKU1003,STR009,100
16944,2025-08-04,SKU1004,STR009,68
16945,2025-08-04,SKU1005,STR009,89
16946,2025-08-04,SKU1001,STR010,114
16947,2025-08-04,SKU1002,STR010,78
16948,2025-08-04,SKU1003,STR010,85
16949,2025-08-04,SKU1004,STR010,74
16950,2025-08-04,SKU1005,STR010,74
16951,2025-08-05,SKU1001,STR001,95
16952,2025-08-05,SKU1002,STR001,119
16953,2025-08-05,SKU1003,STR001,67
16954,2025-08-05,SKU1004,STR001,52
16955,2025-08-05,SKU1005,STR001,51
16956,2025-08-05,SKU1001,STR002,21
16957,2025-08-05,SKU1002,STR002,9
16958,2025-08-05,SKU1003,STR002,15
16959,2025-08-05,SKU1004,STR002,16
16960,2025-08-05,SKU1005,STR002,21
16961,2025-08-05,SKU1001,STR003,18
16962,2025-08-05,SKU1002,STR003,21
16963,2025-08-05,SKU1003,STR003,29
16964,2025-08-05,SKU1004,STR003,27
16965,2025-08-05,SKU1005,STR003,23
16966,2025-08-05,SKU1001,STR004,53
16967,2025-08-05,SKU1002,STR004,84
16968,2025-08-05,SKU1003,STR004,112
16969,2025-08-05,SKU1004,STR004,117
16970,2025-08-05,SKU1005,STR004,85
16971,2025-08-05,SKU1001,STR005,11
16972,2025-08-05,SKU1002,STR005,12
16973,2025-08-05,SKU1003,STR005,26
16974,2025-08-05,SKU1004,STR005,23
16975,2025-08-05,SKU1005,STR005,8
16976,2025-08-05,SKU1001,STR006,181
16977,2025-08-05,SKU1002,STR006,214
16978,2025-08-05,SKU1003,STR006,272
16979,2025-08-05,SKU1004,STR006,281
16980,2025-08-05,SKU1005,STR006,204
16981,2025-08-05,SKU1001,STR007,266
16982,2025-08-05,SKU1002,STR007,246
16983,2025-08-05,SKU1003,STR007,207
16984,2025-08-05,SKU1004,STR007,165
16985,2025-08-05,SKU1005,STR007,257
16986,2025-08-05,SKU1001,STR008,51
16987,2025-08-05,SKU1002,STR008,82
16988,2025-08-05,SKU1003,STR008,94
16989,2025-08-05,SKU1004,STR008,52
16990,2025-08-05,SKU1005,STR008,102
16991,2025-08-05,SKU1001,STR009,70
16992,2025-08-05,SKU1002,STR009,78
16993,2025-08-05,SKU1003,STR009,60
16994,2025-08-05,SKU1004,STR009,92
16995,2025-08-05,SKU1005,STR009,83
16996,2025-08-05,SKU1001,STR010,69
16997,2025-08-05,SKU1002,STR010,96
16998,2025-08-05,SKU1003,STR010,90
16999,2025-08-05,SKU1004,STR010,62
17000,2025-08-05,SKU1005,STR010,114
17001,2025-08-06,SKU1001,STR001,81
17002,2025-08-06,SKU1002,STR001,105
17003,2025-08-06,SKU1003,STR001,66
17004,2025-08-06,SKU1004,STR001,75
17005,2025-08-06,SKU1005,STR001,104
17006,2025-08-06,SKU1001,STR002,24
17007,2025-08-06,SKU1002,STR002,19
17008,2025-08-06,SKU1003,STR002,9
17009,2025-08-06,SKU1004,STR002,20
17010,2025-08-06,SKU1005,STR002,8
17011,2025-08-06,SKU1001,STR003,19
17012,2025-08-06,SKU1002,STR003,23
17013,2025-08-06,SKU1003,STR003,13
17014,2025-08-06,SKU1004,STR003,21
17015,2025-08-06,SKU1005,STR003,15
17016,2025-08-06,SKU1001,STR004,73
17017,2025-08-06,SKU1002,STR004,95
17018,2025-08-06,SKU1003,STR004,82
17019,2025-08-06,SKU1004,STR004,55
17020,2025-08-06,SKU1005,STR004,104
17021,2025-08-06,SKU1001,STR005,8
17022,2025-08-06,SKU1002,STR005,9
17023,2025-08-06,SKU1003,STR005,8
17024,2025-08-06,SKU1004,STR005,5
17025,2025-08-06,SKU1005,STR005,18
17026,2025-08-06,SKU1001,STR006,155
17027,2025-08-06,SKU1002,STR006,282
17028,2025-08-06,SKU1003,STR006,175
17029,2025-08-06,SKU1004,STR006,222
17030,2025-08-06,SKU1005,STR006,154
17031,2025-08-06,SKU1001,STR007,180
17032,2025-08-06,SKU1002,STR007,275
17033,2025-08-06,SKU1003,STR007,255
17034,2025-08-06,SKU1004,STR007,236
17035,2025-08-06,SKU1005,STR007,210
17036,2025-08-06,SKU1001,STR008,64
17037,2025-08-06,SKU1002,STR008,54
17038,2025-08-06,SKU1003,STR008,79
17039,2025-08-06,SKU1004,STR008,64
17040,2025-08-06,SKU1005,STR008,100
17041,2025-08-06,SKU1001,STR009,109
17042,2025-08-06,SKU1002,STR009,103
17043,2025-08-06,SKU1003,STR009,115
17044,2025-08-06,SKU1004,STR009,52
17045,2025-08-06,SKU1005,STR009,58
17046,2025-08-06,SKU1001,STR010,60
17047,2025-08-06,SKU1002,STR010,72
17048,2025-08-06,SKU1003,STR010,88
17049,2025-08-06,SKU1004,STR010,60
17050,2025-08-06,SKU1005,STR010,75
17051,2025-08-07,SKU1001,STR001,113
17052,2025-08-07,SKU1002,STR001,119
17053,2025-08-07,SKU1003,STR001,90
17054,2025-08-07,SKU1004,STR001,57
17055,2025-08-07,SKU1005,STR001,111
17056,2025-08-07,SKU1001,STR002,7
17057,2025-08-07,SKU1002,STR002,12
17058,2025-08-07,SKU1003,STR002,7
17059,2025-08-07,SKU1004,STR002,6
17060,2025-08-07,SKU1005,STR002,14
17061,2025-08-07,SKU1001,STR003,29
17062,2025-08-07,SKU1002,STR003,14
17063,2025-08-07,SKU1003,STR003,8
17064,2025-08-07,SKU1004,STR003,28
17065,2025-08-07,SKU1005,STR003,8
17066,2025-08-07,SKU1001,STR004,86
17067,2025-08-07,SKU1002,STR004,83
17068,2025-08-07,SKU1003,STR004,106
17069,2025-08-07,SKU1004,STR004,116
17070,2025-08-07,SKU1005,STR004,52
17071,2025-08-07,SKU1001,STR005,21
17072,2025-08-07,SKU1002,STR005,13
17073,2025-08-07,SKU1003,STR005,5
17074,2025-08-07,SKU1004,STR005,14
17075,2025-08-07,SKU1005,STR005,12
17076,2025-08-07,SKU1001,STR006,287
17077,2025-08-07,SKU1002,STR006,285
17078,2025-08-07,SKU1003,STR006,190
17079,2025-08-07,SKU1004,STR006,280
17080,2025-08-07,SKU1005,STR006,171
17081,2025-08-07,SKU1001,STR007,191
17082,2025-08-07,SKU1002,STR007,281
17083,2025-08-07,SKU1003,STR007,179
17084,2025-08-07,SKU1004,STR007,154
17085,2025-08-07,SKU1005,STR007,169
17086,2025-08-07,SKU1001,STR008,93
17087,2025-08-07,SKU1002,STR008,97
17088,2025-08-07,SKU1003,STR008,92
17089,2025-08-07,SKU1004,STR008,94
17090,2025-08-07,SKU1005,STR008,116
17091,2025-08-07,SKU1001,STR009,93
17092,2025-08-07,SKU1002,STR009,67
17093,2025-08-07,SKU1003,STR009,69
17094,2025-08-07,SKU1004,STR009,65
17095,2025-08-07,SKU1005,STR009,68
17096,2025-08-07,SKU1001,STR010,109
17097,2025-08-07,SKU1002,STR010,70
17098,2025-08-07,SKU1003,STR010,68
17099,2025-08-07,SKU1004,STR010,91
17100,2025-08-07,SKU1005,STR010,97
17101,2025-08-08,SKU1001,STR001,109
17102,2025-08-08,SKU1002,STR001,64
17103,2025-08-08,SKU1003,STR001,103
17104,2025-08-08,SKU1004,STR001,97
17105,2025-08-08,SKU1005,STR001,104
17106,2025-08-08,SKU1001,STR002,11
17107,2025-08-08,SKU1002,STR002,6
17108,2025-08-08,SKU1003,STR002,24
17109,2025-08-08,SKU1004,STR002,19
17110,2025-08-08,SKU1005,STR002,15
17111,2025-08-08,SKU1001,STR003,29
17112,2025-08-08,SKU1002,STR003,19
17113,2025-08-08,SKU1003,STR003,14
17114,2025-08-08,SKU1004,STR003,22
17115,2025-08-08,SKU1005,STR003,17
17116,2025-08-08,SKU1001,STR004,102
17117,2025-08-08,SKU1002,STR004,81
17118,2025-08-08,SKU1003,STR004,70
17119,2025-08-08,SKU1004,STR004,90
17120,2025-08-08,SKU1005,STR004,91
17121,2025-08-08,SKU1001,STR005,11
17122,2025-08-08,SKU1002,STR005,7
17123,2025-08-08,SKU1003,STR005,10
17124,2025-08-08,SKU1004,STR005,13
17125,2025-08-08,SKU1005,STR005,27
17126,2025-08-08,SKU1001,STR006,227
17127,2025-08-08,SKU1002,STR006,214
17128,2025-08-08,SKU1003,STR006,257
17129,2025-08-08,SKU1004,STR006,154
17130,2025-08-08,SKU1005,STR006,180
17131,2025-08-08,SKU1001,STR007,275
17132,2025-08-08,SKU1002,STR007,168
17133,2025-08-08,SKU1003,STR007,281
17134,2025-08-08,SKU1004,STR007,297
17135,2025-08-08,SKU1005,STR007,271
17136,2025-08-08,SKU1001,STR008,85
17137,2025-08-08,SKU1002,STR008,114
17138,2025-08-08,SKU1003,STR008,61
17139,2025-08-08,SKU1004,STR008,55
17140,2025-08-08,SKU1005,STR008,74
17141,2025-08-08,SKU1001,STR009,51
17142,2025-08-08,SKU1002,STR009,72
17143,2025-08-08,SKU1003,STR009,116
17144,2025-08-08,SKU1004,STR009,56
17145,2025-08-08,SKU1005,STR009,90
17146,2025-08-08,SKU1001,STR010,89
17147,2025-08-08,SKU1002,STR010,93
17148,2025-08-08,SKU1003,STR010,82
17149,2025-08-08,SKU1004,STR010,70
17150,2025-08-08,SKU1005,STR010,60
17151,2025-08-09,SKU1001,STR001,105
17152,2025-08-09,SKU1002,STR001,67
17153,2025-08-09,SKU1003,STR001,52
17154,2025-08-09,SKU1004,STR001,94
17155,2025-08-09,SKU1005,STR001,52
17156,2025-08-09,SKU1001,STR002,28
17157,2025-08-09,SKU1002,STR002,20
17158,2025-08-09,SKU1003,STR002,25
17159,2025-08-09,SKU1004,STR002,13
17160,2025-08-09,SKU1005,STR002,25
17161,2025-08-09,SKU1001,STR003,13
17162,2025-08-09,SKU1002,STR003,29
17163,2025-08-09,SKU1003,STR003,27
17164,2025-08-09,SKU1004,STR003,6
17165,2025-08-09,SKU1005,STR003,12
17166,2025-08-09,SKU1001,STR004,81
17167,2025-08-09,SKU1002,STR004,115
17168,2025-08-09,SKU1003,STR004,95
17169,2025-08-09,SKU1004,STR004,78
17170,2025-08-09,SKU1005,STR004,56
17171,2025-08-09,SKU1001,STR005,22
17172,2025-08-09,SKU1002,STR005,11
17173,2025-08-09,SKU1003,STR005,23
17174,2025-08-09,SKU1004,STR005,25
17175,2025-08-09,SKU1005,STR005,7
17176,2025-08-09,SKU1001,STR006,242
17177,2025-08-09,SKU1002,STR006,161
17178,2025-08-09,SKU1003,STR006,175
17179,2025-08-09,SKU1004,STR006,184
17180,2025-08-09,SKU1005,STR006,256
